shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
130_2,45.4658943395062,-73.4677099305367,61,14.21
130_2,45.4656065313473,-73.4682216181005,62,14.26
130_2,45.465525601693,-73.4684262725793,63,14.28
130_2,45.4653109195286,-73.4734648701065,64,14.67
130_2,45.4652210406534,-73.473925280061,65,14.71
130_2,45.4655463495581,-73.4808051104814,66,15.25
130_2,45.4666006512829,-73.4944626634949,67,16.32
130_2,45.4698977917038,-73.535246626269,68,19.53
130_2,45.4703197704998,-73.5382011822578,69,19.77
130_2,45.4706245583696,-73.5415265843191,70,20.03
130_2,45.4710829366325,-73.5429976926967,71,20.15
130_2,45.4715776932677,-73.5434201201445,72,20.22
130_2,45.4722975811387,-73.5433950937376,73,20.3
130_2,45.4742327884497,-73.5419640953579,74,20.54
130_2,45.4774368879354,-73.5401757675923,75,20.92
130_2,45.4847715526484,-73.5374817808995,76,21.77
130_2,45.485554418374,-73.5374823000663,77,21.85
130_2,45.4864631569649,-73.537802722724,78,21.96
130_2,45.4872907969381,-73.5384557186504,79,22.06
130_2,45.4879113939909,-73.5393260736009,80,22.16
130_2,45.4884687865809,-73.5407848923817,81,22.29
130_2,45.4902558232798,-73.5499848223427,82,23.03
130_2,45.4910558871915,-73.551776667543,83,23.2
130_2,45.4919012606584,-73.5528265526648,84,23.33
130_2,45.4927198153848,-73.5534798229433,85,23.43
130_2,45.4955268022031,-73.5545956319329,86,23.75
130_2,45.4963091287986,-73.5557095554223,87,23.88
130_2,45.4974144369295,-73.5587047406678,88,24.14
130_2,45.4961269354299,-73.5600980565251,89,24.32
130_2,45.4973853693835,-73.5626072686155,90,24.56
130_2,45.4976455868691,-73.5639382714669,91,24.67
130_2,45.4982207996995,-73.5651544913456,92,24.78
130_2,45.4982652034138,-73.5661781803096,93,24.86
200_2,45.3846677297144,-73.548346537786,1,0.0
200_2,45.3845061242018,-73.5474652849788,2,0.07
200_2,45.3853611668785,-73.5470445913202,3,0.17
200_2,45.3839415477796,-73.5414630740451,4,0.64
200_2,45.3817119942399,-73.5351917895143,5,1.19
200_2,45.3770441936694,-73.5258937144578,6,2.08
200_2,45.3753174227993,-73.5212071749192,7,2.49
200_2,45.3739238419245,-73.5131887258491,8,3.14
200_2,45.372916611059,-73.5057579959078,9,3.73
200_2,45.3729707147179,-73.5027577124212,10,3.97
200_2,45.3732407006442,-73.5012128885488,11,4.09
200_2,45.3736996372252,-73.4997574203282,12,4.22
200_2,45.3863306657426,-73.4736423191647,13,6.7
200_2,45.3879318652159,-73.4713428751529,14,6.95
200_2,45.3894792583207,-73.4699117520624,15,7.16
200_2,45.3992409443086,-73.4637243901232,16,8.35
200_2,45.4298554224792,-73.4446370162586,17,12.06
200_2,45.4323744250111,-73.4434331794812,18,12.36
200_2,45.4334179178174,-73.4427547541199,19,12.48
200_2,45.4352347175846,-73.44097632772,20,12.73
200_2,45.4444772975187,-73.4272629855358,21,14.22
200_2,45.4444773056581,-73.427275768832,22,14.22
200_2,45.4447646766917,-73.4263677802142,23,14.29
200_2,45.4446833260959,-73.4258054185029,24,14.34
200_2,45.4443860418193,-73.4252944767519,25,14.39
200_2,45.444079983482,-73.4251286988834,26,14.43
200_2,45.4437920477223,-73.4251546460595,27,14.46
200_2,45.4432974631931,-73.4256666216524,28,14.53
200_2,45.4431987449657,-73.4260758078665,29,14.56
200_2,45.443298132309,-73.4267020470442,30,14.61
200_2,45.4436316157157,-73.4275453008328,31,14.69
200_2,45.4446766280211,-73.4294358991651,32,14.88
200_2,45.4484865023488,-73.4353502391561,33,15.5
200_2,45.4628938022658,-73.4556658486283,34,17.76
200_2,45.4641365626023,-73.4582352120784,35,18.0
200_2,45.4645330513915,-73.4597822477791,36,18.13
200_2,45.4652210406534,-73.473925280061,37,19.24
200_2,45.4655463495581,-73.4808051104814,38,19.78
200_2,45.4666006512829,-73.4944626634949,39,20.85
200_2,45.4718939737045,-73.5603025071688,40,26.03
200_2,45.4722706500643,-73.5626434035435,41,26.22
200_2,45.4747324676643,-73.5691691050911,42,26.8
200_2,45.4750195422361,-73.5706019598291,43,26.92
200_2,45.4748473937996,-73.5724819000449,44,27.07
200_2,45.474405310324,-73.574284733375,45,27.21
200_2,45.4726762551443,-73.5763288106573,46,27.46
200_2,45.4684806071081,-73.5797761051121,47,28.0
200_2,45.4665363072422,-73.5806685429642,48,28.23
200_2,45.4643855437674,-73.5808445047325,49,28.47
200_2,45.4625227035397,-73.5810592277903,50,28.68
200_2,45.4615960225733,-73.5808277307177,51,28.78
200_2,45.4591845721583,-73.5806196991671,52,29.05
200_2,45.4570066021221,-73.5810896826234,53,29.3
200_2,45.4570507810839,-73.5822277130623,54,29.38
200_2,45.4562228551364,-73.5823160114973,55,29.48
200_2,45.4561154781987,-73.5814719834952,56,29.54
200_2,45.455134230304,-73.5820459276751,57,29.66
200_2,45.4538737013759,-73.5830669342019,58,29.82
200_2,45.4532793525112,-73.5836797558321,59,29.9
200_2,45.4526218691235,-73.5844842477465,60,30.0
200_2,45.4512706498093,-73.5864127414014,61,30.21
200_2,45.4506401229681,-73.5872427839839,62,30.31
200_2,45.4487399179713,-73.5892086320907,63,30.57
200_2,45.445281774439,-73.5926163728,64,31.04
200_2,45.4363485239314,-73.6005518334044,65,32.21
200_2,45.4343665700418,-73.6031045184094,66,32.51
200_2,45.4351296626657,-73.6050614310179,67,32.68
200_2,45.4363915961948,-73.6122725280401,68,33.26
200_2,45.4370532627868,-73.6164917782274,69,33.6
200_2,45.4374477945086,-73.6178602340182,70,33.72
200_2,45.4394588671113,-73.6222359242759,71,34.13
200_2,45.4414060666189,-73.6189038668768,72,34.46
200_2,45.4441643458233,-73.6142693463757,73,34.94
200_2,45.4459483033772,-73.6119974603148,74,35.21
200_2,45.4477322521535,-73.6096870789984,75,35.47
200_2,45.4471397532869,-73.6082157812313,76,35.61
200_2,45.4470324953474,-73.6074485431056,77,35.67
200_2,45.4471342302546,-73.6044828698398,78,35.9
200_2,45.4465404808678,-73.6043155846687,79,35.97
200_2,45.4471342302546,-73.6044828698398,80,36.03
200_2,45.44542492729,-73.5936265051931,81,36.9
200_2,45.445281774439,-73.5926163728,82,36.99
200_2,45.4363485239314,-73.6005518334044,83,38.16
200_2,45.4343665700418,-73.6031045184094,84,38.45
200_2,45.4300860778957,-73.609742354716,85,39.16
200_2,45.4253726677184,-73.6169661324383,86,39.93
200_2,45.4239930052881,-73.6197490362545,87,40.19
200_2,45.4232705922804,-73.6221370922332,88,40.4
200_2,45.4218166888421,-73.6268491102233,89,40.8
200_2,45.4204811384693,-73.6301939269721,90,41.1
200_2,45.4215643688837,-73.6350137735915,91,41.5
200_2,45.4230502044599,-73.6415598920247,92,42.04
200_2,45.4240167088737,-73.6458048321178,93,42.38
200_2,45.4241598351487,-73.6464696940355,94,42.44
200_2,45.4248043063421,-73.6491165859359,95,42.66
200_2,45.4247854566374,-73.6497682582724,96,42.71
200_2,45.4244060555505,-73.6508790086083,97,42.81
200_2,45.4234240144134,-73.6517836701086,98,42.94
200_2,45.4093402025965,-73.6591684390253,99,44.6
200_2,45.4084938047294,-73.6595493174639,100,44.7
200_2,45.4074589719706,-73.659546404169,101,44.82
200_2,45.4068473026173,-73.6593786096334,102,44.89
200_2,45.4059308720669,-73.6583540637481,103,45.02
200_2,45.4036731328085,-73.6510409700813,104,45.64
200_2,45.3994760180974,-73.6323171143433,105,47.18
200_2,45.3979734487661,-73.6241262317957,106,47.84
200_2,45.3965154784441,-73.6157442874052,107,48.52
200_2,45.3954439514011,-73.6072357834975,108,49.2
200_2,45.3951080535926,-73.5897883623474,109,50.56
200_2,45.3950730362886,-73.5885366348937,110,50.66
200_2,45.3949212184994,-73.5870292865978,111,50.78
200_2,45.394490510471,-73.585406577429,112,50.92
200_2,45.388670324624,-73.569293932493,113,52.33
200_2,45.3881852359298,-73.5679013430895,114,52.45
200_2,45.3879337804001,-73.5670454148227,115,52.53
200_2,45.387709491456,-73.5658830337388,116,52.62
200_2,45.3876290161133,-73.5649890061871,117,52.69
200_2,45.3872623864274,-73.560787123122,118,53.02
200_2,45.3864839032546,-73.5518726690668,119,53.73
200_2,45.3853611668785,-73.5470445913202,120,54.13
200_2,45.3845061242018,-73.5474652849788,121,54.23
200_2,45.3846677297144,-73.548346537786,122,54.3
200_3,45.4570507810839,-73.5822277130623,1,0.0
200_3,45.4562228551364,-73.5823160114973,2,0.09
200_3,45.4561154781987,-73.5814719834952,3,0.16
200_3,45.455134230304,-73.5820459276751,4,0.28
200_3,45.4538737013759,-73.5830669342019,5,0.44
200_3,45.4532793525112,-73.5836797558321,6,0.52
200_3,45.4526218691235,-73.5844842477465,7,0.62
200_3,45.4512706498093,-73.5864127414014,8,0.83
200_3,45.4506401229681,-73.5872427839839,9,0.92
200_3,45.4487399179713,-73.5892086320907,10,1.19
200_3,45.445281774439,-73.5926163728,11,1.65
200_3,45.4471342302546,-73.6044828698398,12,2.6
200_3,45.4465404808678,-73.6043155846687,13,2.67
200_3,45.4471342302546,-73.6044828698398,14,2.74
200_3,45.4471877288907,-73.6050198932049,15,2.78
200_3,45.4470324953474,-73.6074485431056,16,2.97
200_3,45.4471397532869,-73.6082157812313,17,3.03
200_3,45.4477322521535,-73.6096870789984,18,3.17
200_3,45.4459483033772,-73.6119974603148,19,3.43
200_3,45.4441643458233,-73.6142693463757,20,3.7
200_3,45.4414060666189,-73.6189038668768,21,4.18
200_3,45.4394588671113,-73.6222359242759,22,4.51
200_3,45.4374477945086,-73.6178602340182,23,4.92
200_3,45.4370532627868,-73.6164917782274,24,5.04
200_3,45.4363915961948,-73.6122725280401,25,5.38
200_3,45.4351296626657,-73.6050614310179,26,5.96
200_3,45.4349773205027,-73.6043709655997,27,6.01
200_3,45.4346182167039,-73.6034500658318,28,6.1
200_3,45.4343665700418,-73.6031045184094,29,6.14
200_3,45.4300860778957,-73.609742354716,30,6.84
200_3,45.4253726677184,-73.6169661324383,31,7.61
200_3,45.4239930052881,-73.6197490362545,32,7.88
200_3,45.4232705922804,-73.6221370922332,33,8.08
200_3,45.4218166888421,-73.6268491102233,34,8.48
200_3,45.4204811384693,-73.6301939269721,35,8.78
200_3,45.4215643688837,-73.6350137735915,36,9.18
200_3,45.4230502044599,-73.6415598920247,37,9.72
200_3,45.4240167088737,-73.6458048321178,38,10.07
200_3,45.4241598351487,-73.6464696940355,39,10.12
200_3,45.4248043063421,-73.6491165859359,40,10.34
200_3,45.4247854566374,-73.6497682582724,41,10.39
200_3,45.4244060555505,-73.6508790086083,42,10.49
200_3,45.4234240144134,-73.6517836701086,43,10.62
200_3,45.4093402025965,-73.6591684390253,44,12.29
200_3,45.4084938047294,-73.6595493174639,45,12.39
200_3,45.4074589719706,-73.659546404169,46,12.5
200_3,45.4068473026173,-73.6593786096334,47,12.57
200_3,45.4059308720669,-73.6583540637481,48,12.7
200_3,45.4036731328085,-73.6510409700813,49,13.32
200_3,45.3994760180974,-73.6323171143433,50,14.86
200_3,45.3979734487661,-73.6241262317957,51,15.53
200_3,45.3965154784441,-73.6157442874052,52,16.2
200_3,45.3954439514011,-73.6072357834975,53,16.88
200_3,45.3951080535926,-73.5897883623474,54,18.25
200_3,45.3950730362886,-73.5885366348937,55,18.34
200_3,45.3949212184994,-73.5870292865978,56,18.46
200_3,45.394490510471,-73.585406577429,57,18.6
200_3,45.388670324624,-73.569293932493,58,20.02
200_3,45.3881852359298,-73.5679013430895,59,20.14
200_3,45.3879337804001,-73.5670454148227,60,20.21
200_3,45.387709491456,-73.5658830337388,61,20.3
200_3,45.3876290161133,-73.5649890061871,62,20.38
200_3,45.3872623864274,-73.560787123122,63,20.71
200_3,45.3864839032546,-73.5518726690668,64,21.41
200_3,45.3853611668785,-73.5470445913202,65,21.81
200_3,45.3845061242018,-73.5474652849788,66,21.91
200_3,45.3846677297144,-73.548346537786,67,21.98
34_3,45.3846677297144,-73.548346537786,1,0.0
34_3,45.3845061242018,-73.5474652849788,2,0.07
34_3,45.3853611668785,-73.5470445913202,3,0.17
34_3,45.3864839032546,-73.5518726690668,4,0.57
34_3,45.3872623864274,-73.560787123122,5,1.27
34_3,45.3876290161133,-73.5649890061871,6,1.6
34_3,45.387709491456,-73.5658830337388,7,1.68
34_3,45.3879337804001,-73.5670454148227,8,1.77
34_3,45.3881852359298,-73.5679013430895,9,1.84
34_3,45.388670324624,-73.569293932493,10,1.96
34_3,45.3877158716861,-73.5702760952864,11,2.1
34_3,45.3882009875175,-73.571579299199,12,2.21
34_3,45.388470729058,-73.5719244479115,13,2.25
34_3,45.3889024201623,-73.572308118609,14,2.31
34_3,45.3889202310486,-73.5726018691992,15,2.33
34_3,45.388578072571,-73.5729334693791,16,2.38
34_3,45.3874978880361,-73.5734812099161,17,2.5
34_3,45.3867597717372,-73.5738378217418,18,2.59
34_3,45.3869392626624,-73.5745787346414,19,2.65
34_3,45.3870378790722,-73.5751407598767,20,2.7
34_3,45.3870914234528,-73.5758176601953,21,2.75
34_3,45.3885226236667,-73.575181039139,22,2.92
34_3,45.3888187811338,-73.5763818826801,23,3.02
34_3,45.3893034085961,-73.5782981649717,24,3.18
34_3,45.3895815626864,-73.5794607033138,25,3.27
34_3,45.3874481515628,-73.5805176611964,26,3.52
34_3,45.3879684455557,-73.5827915601131,27,3.71
34_3,45.3840616651408,-73.5846757705979,28,4.17
34_3,45.385075126928,-73.5891212128566,29,4.54
34_3,45.3825185491437,-73.5903558216171,30,4.84
34_3,45.3816126361764,-73.5865491772182,31,5.15
34_3,45.3815776878789,-73.5851572893448,32,5.26
34_3,45.3798235456282,-73.5843629948955,33,5.46
34_3,45.3801211845854,-73.5834313153824,34,5.54
34_3,45.3804016429596,-73.5813504037469,35,5.71
34_3,45.3801772926722,-73.5804818030031,36,5.78
34_3,45.3795492821697,-73.5777484171538,37,6.01
34_3,45.3805663340289,-73.5774433575495,38,6.12
34_3,45.3812862232483,-73.5774443403458,39,6.2
34_3,45.3822675204449,-73.5767816775398,40,6.32
34_3,45.3815048299298,-73.5734479080291,41,6.6
34_3,45.3808407357547,-73.570586801504,42,6.83
34_3,45.3801675636063,-73.5677385199478,43,7.07
34_3,45.379853480746,-73.5662569715163,44,7.19
34_3,45.3795931670499,-73.5651330238591,45,7.28
34_3,45.3793507535491,-73.5641623301912,46,7.36
34_3,45.3799811201485,-73.5633330734385,47,7.46
34_3,45.3815123135104,-73.5607043463979,48,7.73
34_3,45.3832225889415,-73.5596846171481,49,7.93
34_3,45.3848787777277,-73.5588307787908,50,8.13
34_3,45.3870029909032,-73.5577730435243,51,8.38
34_3,45.3864839032546,-73.5518726690668,52,8.84
34_3,45.3853611668785,-73.5470445913202,53,9.24
34_3,45.3845061242018,-73.5474652849788,54,9.34
34_3,45.3846677297144,-73.548346537786,55,9.41
36_2,45.3846677297144,-73.548346537786,1,0.0
36_2,45.3845061242018,-73.5474652849788,2,0.07
36_2,45.3832190658056,-73.5480771436537,3,0.22
36_2,45.3815659588477,-73.5413336463798,4,0.78
36_2,45.3796583707125,-73.5410002704724,5,0.99
36_2,45.3765089840323,-73.5406277229764,6,1.35
36_2,45.3759959756578,-73.5408699451128,7,1.41
36_2,45.374835019319,-73.541239369444,8,1.54
36_2,45.373575229297,-73.5411873845342,9,1.68
36_2,45.3728552509015,-73.5414294379909,10,1.76
36_2,45.3701371112984,-73.5429211398621,11,2.08
36_2,45.3690303409565,-73.5427543408814,12,2.21
36_2,45.366529161389,-73.5415524773067,13,2.5
36_2,45.3668530427376,-73.5417442015959,14,2.54
36_2,45.3684253314912,-73.5480390772293,15,3.06
36_2,45.3672193085408,-73.5485231603365,16,3.2
36_2,45.366464606638,-73.5456502273021,17,3.44
36_2,45.3660153502069,-73.543926506919,18,3.59
36_2,45.3656020292472,-73.5422921992541,19,3.72
36_2,45.3654583644029,-73.5414368038904,20,3.79
36_2,45.3661062714792,-73.54142451127,21,3.86
36_2,45.3668530427376,-73.5417442015959,22,3.95
36_2,45.3690303409565,-73.5427543408814,23,4.21
36_2,45.3701371112984,-73.5429211398621,24,4.33
36_2,45.3728552509015,-73.5414294379909,25,4.65
36_2,45.373575229297,-73.5411873845342,26,4.74
36_2,45.374835019319,-73.541239369444,27,4.88
36_2,45.3751135562083,-73.542388662134,28,4.97
36_2,45.3760300131672,-73.5460154234897,29,5.27
36_2,45.3748959581919,-73.5465762790557,30,5.41
36_2,45.3741939291634,-73.5469076568021,31,5.49
36_2,45.3734648609061,-73.5473411422317,32,5.58
36_2,45.3732488195069,-73.5475197034803,33,5.6
36_2,45.3737973065633,-73.5485415526807,34,5.7
36_2,45.3748037347418,-73.5517726164044,35,5.98
36_2,45.3766398735429,-73.5508422269666,36,6.2
36_2,45.3779089509328,-73.5502304859352,37,6.35
36_2,45.3786827876446,-73.5503333188736,38,6.43
36_2,45.3812929434476,-73.5490587288087,39,6.74
36_2,45.3832190658056,-73.5480771436537,40,6.97
36_2,45.3845061242018,-73.5474652849788,41,7.12
36_2,45.3846677297144,-73.548346537786,42,7.19
31_2,45.3846677297144,-73.548346537786,1,0.0
31_2,45.3845061242018,-73.5474652849788,2,0.07
31_2,45.3853611668785,-73.5470445913202,3,0.17
31_2,45.3864839032546,-73.5518726690668,4,0.57
31_2,45.3872759485545,-73.5515030516851,5,0.66
31_2,45.3883830294389,-73.5509421481887,6,0.79
31_2,45.3909752071096,-73.5496290390588,7,1.1
31_2,45.3933873478652,-73.5484306026182,8,1.38
31_2,45.3965105219785,-73.5468494820283,9,1.75
31_2,45.3982656059843,-73.5459696034881,10,1.96
31_2,45.4012267738254,-73.5443753110692,11,2.31
31_2,45.4009106387831,-73.547325737089,12,2.54
31_2,45.4007833641306,-73.5503529384019,13,2.78
31_2,45.3998923001599,-73.5508119838882,14,2.89
31_2,45.3991993518021,-73.5509390937202,15,2.96
31_2,45.3983533527963,-73.5512321103179,16,3.06
31_2,45.3966432562637,-73.5520352335579,17,3.26
31_2,45.3954187925887,-73.5534518285377,18,3.44
31_2,45.3951756083534,-73.55392417017,19,3.48
31_2,45.3941317649828,-73.5539359493836,20,3.6
31_2,45.3941132438466,-73.5550343192032,21,3.68
31_2,45.3940134472143,-73.5566945725213,22,3.82
31_2,45.3916023373265,-73.5556449085593,23,4.1
31_2,45.3903873260638,-73.5560523917639,24,4.23
31_2,45.3870029909032,-73.5577730435243,25,4.63
31_2,45.3864839032546,-73.5518726690668,26,5.1
31_2,45.3853611668785,-73.5470445913202,27,5.5
31_2,45.3845061242018,-73.5474652849788,28,5.6
31_2,45.3846677297144,-73.548346537786,29,5.67
37_2,45.3846677297144,-73.548346537786,1,0.0
37_2,45.3845061242018,-73.5474652849788,2,0.07
37_2,45.3853611668785,-73.5470445913202,3,0.17
37_2,45.3839415477796,-73.5414630740451,4,0.64
37_2,45.3872083837262,-73.5405204533134,5,1.01
37_2,45.3901424199926,-73.5391177339568,6,1.35
37_2,45.3908173547683,-73.5390032586954,7,1.43
37_2,45.3927340269035,-73.5390939785026,8,1.64
37_2,45.3952717714575,-73.538687017605,9,1.92
37_2,45.3961897490227,-73.5383300163725,10,2.03
37_2,45.3981246089648,-73.5378459561887,11,2.25
37_2,45.4006712232713,-73.5378093360534,12,2.53
37_6,45.3846677297144,-73.548346537786,1,0.0
37_6,45.3845061242018,-73.5474652849788,2,0.07
37_6,45.3853611668785,-73.5470445913202,3,0.17
37_6,45.3839415477796,-73.5414630740451,4,0.64
37_6,45.3872083837262,-73.5405204533134,5,1.01
37_6,45.3901424199926,-73.5391177339568,6,1.35
37_6,45.3908173547683,-73.5390032586954,7,1.43
37_6,45.3927340269035,-73.5390939785026,8,1.64
37_6,45.3952717714575,-73.538687017605,9,1.92
37_6,45.3961897490227,-73.5383300163725,10,2.03
37_6,45.3981246089648,-73.5378459561887,11,2.25
37_6,45.4006712232713,-73.5378093360534,12,2.53
37_6,45.4012814461059,-73.5425870552045,13,2.91
37_6,45.4012267738254,-73.5443753110692,14,3.05
37_6,45.4009106387831,-73.547325737089,15,3.28
37_6,45.4007833641306,-73.5503529384019,16,3.52
37_6,45.3998923001599,-73.5508119838882,17,3.63
37_6,45.3991993518021,-73.5509390937202,18,3.7
37_6,45.3983533527963,-73.5512321103179,19,3.8
37_6,45.3966432562637,-73.5520352335579,20,4.0
37_6,45.3954187925887,-73.5534518285377,21,4.18
37_6,45.3951756083534,-73.55392417017,22,4.22
37_6,45.3941317649828,-73.5539359493836,23,4.34
37_6,45.3941132438466,-73.5550343192032,24,4.43
37_6,45.3940134472143,-73.5566945725213,25,4.56
37_6,45.3916023373265,-73.5556449085593,26,4.84
37_6,45.3903873260638,-73.5560523917639,27,4.97
37_6,45.3870029909032,-73.5577730435243,28,5.37
37_6,45.3864839032546,-73.5518726690668,29,5.84
37_6,45.3853611668785,-73.5470445913202,30,6.24
37_6,45.3845061242018,-73.5474652849788,31,6.34
37_6,45.3846677297144,-73.548346537786,32,6.41
37_4,45.3908173547683,-73.5390032586954,1,0.0
37_4,45.3927340269035,-73.5390939785026,2,0.21
37_4,45.3952717714575,-73.538687017605,3,0.5
37_4,45.3961897490227,-73.5383300163725,4,0.6
37_4,45.3981246089648,-73.5378459561887,5,0.82
37_4,45.4006712232713,-73.5378093360534,6,1.1
37_4,45.4012814461059,-73.5425870552045,7,1.48
37_4,45.4012267738254,-73.5443753110692,8,1.62
37_4,45.4009106387831,-73.547325737089,9,1.86
37_4,45.4007833641306,-73.5503529384019,10,2.1
37_4,45.3998923001599,-73.5508119838882,11,2.2
37_4,45.3991993518021,-73.5509390937202,12,2.28
37_4,45.3983533527963,-73.5512321103179,13,2.38
37_4,45.3966432562637,-73.5520352335579,14,2.58
37_4,45.3954187925887,-73.5534518285377,15,2.75
37_4,45.3951756083534,-73.55392417017,16,2.8
37_4,45.3941317649828,-73.5539359493836,17,2.91
37_4,45.3941132438466,-73.5550343192032,18,3.0
37_4,45.3940134472143,-73.5566945725213,19,3.13
37_4,45.3916023373265,-73.5556449085593,20,3.41
37_4,45.3903873260638,-73.5560523917639,21,3.55
37_4,45.3870029909032,-73.5577730435243,22,3.95
37_4,45.3864839032546,-73.5518726690668,23,4.41
37_4,45.3853611668785,-73.5470445913202,24,4.81
37_4,45.3845061242018,-73.5474652849788,25,4.91
37_4,45.3846677297144,-73.548346537786,26,4.98
33_4,45.3846677297144,-73.548346537786,1,0.0
33_4,45.3845061242018,-73.5474652849788,2,0.07
33_4,45.3832190658056,-73.5480771436537,3,0.22
33_4,45.3812929434476,-73.5490587288087,4,0.45
33_4,45.3786827876446,-73.5503333188736,5,0.76
33_4,45.3786272006396,-73.5538318276236,6,1.03
33_4,45.3786266655575,-73.5549554515947,7,1.12
33_4,45.3787609668005,-73.5563473471256,8,1.23
33_4,45.3788144115515,-73.5574454914023,9,1.31
33_4,45.3787866150246,-73.5590159882633,10,1.44
33_4,45.3787773912724,-73.5594501074614,11,1.47
33_4,45.3787679172053,-73.5603566604506,12,1.54
33_4,45.3787940654587,-73.5619399819823,13,1.67
33_4,45.378955566505,-73.5628084186268,14,1.74
33_4,45.3793507535491,-73.5641623301912,15,1.85
33_4,45.3795931670499,-73.5651330238591,16,1.93
33_4,45.379853480746,-73.5662569715163,17,2.03
33_4,45.3801675636063,-73.5677385199478,18,2.15
33_4,45.3808407357547,-73.570586801504,19,2.38
33_4,45.3815048299298,-73.5734479080291,20,2.62
33_4,45.3822675204449,-73.5767816775398,21,2.89
33_4,45.3828416863408,-73.5793363365063,22,3.1
33_4,45.3835593409022,-73.5824914241697,23,3.36
33_4,45.3840616651408,-73.5846757705979,24,3.54
33_4,45.385075126928,-73.5891212128566,25,3.91
33_4,45.385899193252,-73.5938729839023,26,4.29
33_4,45.3849430950404,-73.5965658465931,27,4.53
33_4,45.381927080501,-73.5982973237448,28,4.89
33_4,45.3849430950404,-73.5965658465931,29,5.25
33_4,45.385899193252,-73.5938729839023,30,5.49
33_4,45.385075126928,-73.5891212128566,31,5.87
33_4,45.3840616651408,-73.5846757705979,32,6.24
33_4,45.3879684455557,-73.5827915601131,33,6.69
33_4,45.3881029972883,-73.5833792038352,34,6.74
33_4,45.3884978542811,-73.5848484128326,35,6.87
33_4,45.3884233605787,-73.5881559037675,36,7.12
33_4,45.3891052137678,-73.5907622107982,37,7.34
33_4,45.3898068808613,-73.5910442952956,38,7.42
33_4,45.3902478732004,-73.5909683768395,39,7.47
33_4,45.3910667861756,-73.5909186054783,40,7.56
33_4,45.3918320116064,-73.5904856036677,41,7.66
33_4,45.3922282728002,-73.5900775472759,42,7.71
33_4,45.3925884076756,-73.5898354589031,43,7.75
33_4,45.394199785786,-73.5890333780174,44,7.94
33_4,45.3944247306575,-73.5890592752712,45,7.97
33_4,45.3945415727855,-73.5892382674063,46,7.99
33_4,45.3945772571341,-73.5896342571682,47,8.02
33_4,45.3951080535926,-73.5897883623474,48,8.08
33_4,45.3950730362886,-73.5885366348937,49,8.18
33_4,45.3949212184994,-73.5870292865978,50,8.3
33_4,45.394490510471,-73.585406577429,51,8.43
33_4,45.3926854447702,-73.580371838183,52,8.87
33_4,45.3943598000948,-73.5794929433489,53,9.07
33_4,45.3974294545362,-73.5778495697758,54,9.44
33_4,45.3966487005266,-73.5746681406802,55,9.7
33_4,45.3968111570302,-73.5739275464599,56,9.76
33_4,45.3959390318453,-73.572776897038,57,9.89
33_4,45.394552823359,-73.5734392641461,58,10.06
33_4,45.391969389552,-73.5747258361126,59,10.36
33_4,45.3915025936682,-73.5729755447942,60,10.51
33_4,45.3910003304665,-73.5703312505394,61,10.72
33_4,45.3905066014678,-73.5683638834569,62,10.89
33_4,45.388670324624,-73.569293932493,63,11.1
33_4,45.388670324624,-73.569293932493,64,11.1
33_4,45.3881852359298,-73.5679013430895,65,11.22
33_4,45.3879337804001,-73.5670454148227,66,11.3
33_4,45.387709491456,-73.5658830337388,67,11.39
33_4,45.3876290161133,-73.5649890061871,68,11.46
33_4,45.3872623864274,-73.560787123122,69,11.79
33_4,45.3864839032546,-73.5518726690668,70,12.5
33_4,45.3853611668785,-73.5470445913202,71,12.89
33_4,45.3845061242018,-73.5474652849788,72,13.0
33_4,45.3846677297144,-73.548346537786,73,13.07
33_3,45.3846677297144,-73.548346537786,1,0.0
33_3,45.3845061242018,-73.5474652849788,2,0.07
33_3,45.3853611668785,-73.5470445913202,3,0.17
33_3,45.3864839032546,-73.5518726690668,4,0.57
33_3,45.3870029909032,-73.5577730435243,5,1.04
33_3,45.3872623864274,-73.560787123122,6,1.27
33_3,45.3876290161133,-73.5649890061871,7,1.6
33_3,45.387709491456,-73.5658830337388,8,1.68
33_3,45.3879337804001,-73.5670454148227,9,1.77
33_3,45.3881852359298,-73.5679013430895,10,1.84
33_3,45.388670324624,-73.569293932493,11,1.96
33_3,45.3905066014678,-73.5683638834569,12,2.18
33_3,45.3910003304665,-73.5703312505394,13,2.34
33_3,45.3915025936682,-73.5729755447942,14,2.56
33_3,45.391969389552,-73.5747258361126,15,2.71
33_3,45.394552823359,-73.5734392641461,16,3.01
33_3,45.3959390318453,-73.572776897038,17,3.17
33_3,45.3968111570302,-73.5739275464599,18,3.3
33_3,45.3966487005266,-73.5746681406802,19,3.37
33_3,45.3974294545362,-73.5778495697758,20,3.63
33_3,45.3943598000948,-73.5794929433489,21,3.99
33_3,45.3926854447702,-73.580371838183,22,4.19
33_3,45.394490510471,-73.585406577429,23,4.63
33_3,45.3949212184994,-73.5870292865978,24,4.77
33_3,45.3950730362886,-73.5885366348937,25,4.89
33_3,45.3951080535926,-73.5897883623474,26,4.99
33_3,45.3945772571341,-73.5896342571682,27,5.05
33_3,45.3945415727855,-73.5892382674063,28,5.08
33_3,45.3944247306575,-73.5890592752712,29,5.1
33_3,45.394199785786,-73.5890333780174,30,5.12
